2.234847737953418623e+00,1.958344234690659214e+00,2.186689950409113070e+00,1.743228498182999964e+00,1.830385369161438902e+00,1.867467296295428181e+00,1.784196912426349702e+00,1.798871601971319123e+00,1.863109171404309095e+00,1.803787441468865715e+00,1.667522881491070752e+00,1.932534002477315660e+00,2.122730178121697175e+00,1.838716082655079243e+00,1.853184774968446469e+00
1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01,1.793730095037117778e+01
1.763422079629572536e+01,1.740860157752812398e+01,1.721897055174921931e+01,1.731281492282720080e+01,1.733503389693125740e+01,1.731880743136183298e+01,1.698554339751511932e+01,1.704036463183727435e+01,1.699526650400362726e+01,1.701945904682619926e+01,1.690245596794327909e+01,1.690871493834238493e+01,1.681106363425421790e+01,1.673132440143443134e+01,1.688896561112345296e+01
2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01,2.827115362988869407e+01
2.641237188427427185e+01,2.554310074406771491e+01,2.570139763801275024e+01,2.579822183834576776e+01,2.698341763848446817e+01,2.625288738571620684e+01,2.623734686070031685e+01,2.671161428497813972e+01,2.666522265827366311e+01,2.608807382707129463e+01,2.580375063988541839e+01,2.703378288417763642e+01,2.617180411164040521e+01,2.512069419766163136e+01,2.559892752565480833e+01
3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01,3.449397422529158774e+01
5.902743228514420792e+00,5.976181464676054489e+00,6.493819220950704185e+00,7.019125176411828981e+00,7.942421509862771067e+00,7.350354191200930920e+00,7.526418754155060675e+00,7.732558841230545710e+00,7.575822357611378344e+00,7.580729762538076066e+00,7.850111688544464172e+00,7.858513197962301078e+00,8.043687641102506447e+00,8.026064013633225969e+00,7.928157045943794223e+00
1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01
4.631950694662269719e+00,4.741647345757043830e+00,5.208788427328324033e+00,5.800965664400855815e+00,6.967659172865377393e+00,6.181228330107985336e+00,6.263844504803017799e+00,6.373519677634201130e+00,6.401724419957209200e+00,6.364025388443931064e+00,6.453441035960700844e+00,6.595576690830629474e+00,6.741183852686251754e+00,6.760521957114088210e+00,6.624290385271687676e+00
1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01
